Epoch,Train Loss,Train Accuracy,Test Accuracy
1,-1.3698294499435304,0.5323332017370707,0.5366430260047281
2,-2.6006984213713453,0.9363600473746546,0.9678486997635933
3,-3.6788027101197454,0.9977102250296092,0.9990543735224586
4,-4.6526469573784475,0.9986577181208054,0.9990543735224586
5,-5.528677956685218,0.9981050138176076,0.9990543735224586
6,-6.318361357963937,0.998499802605606,0.9995271867612293
7,-7.031405523126416,0.9988945913936044,0.9995271867612293
8,-7.667908997480172,0.9986577181208054,0.9995271867612293
9,-8.251354150860573,0.9989735491512041,0.9995271867612293
10,-8.769962355613332,0.9991314646664035,0.9995271867612293
11,-9.243337916763132,0.9988945913936044,0.9995271867612293
12,-9.665328430715306,0.9988156336360048,0.9995271867612293
13,-10.046032330154949,0.9987366758784051,0.9995271867612293
14,-10.394575460635764,0.9992893801816028,0.9995271867612293
15,-10.704306113950546,0.9993683379392025,0.9995271867612293
16,-10.981592728204046,0.9992893801816028,0.9995271867612293
17,-11.22552657924619,0.9990525069088038,0.9995271867612293
18,-11.45723714718365,0.9993683379392025,0.9995271867612293
19,-11.65757780070367,0.9990525069088038,0.9995271867612293
20,-11.839243974838151,0.9991314646664035,0.9995271867612293
21,-12.005479232529806,0.9993683379392025,0.9995271867612293
22,-12.14730124975258,0.9992893801816028,0.9995271867612293
23,-12.280662582092873,0.9992104224240032,0.9995271867612293
24,-12.394136097108333,0.9992893801816028,0.9995271867612293
25,-12.49855865154914,0.9993683379392025,0.9995271867612293
