Epoch,Train Loss,Train Accuracy,Test Accuracy
1,-1.3137513026859842,0.7920252664824319,0.9527186761229315
2,-3.1100969328576284,0.9857876036320569,0.9716312056737588
3,-4.492432054767861,0.9924200552704303,0.9763593380614657
4,-5.7654148521651125,0.9941571259376234,0.9806146572104019
5,-6.917531720940369,0.9938412949072246,0.9820330969267139
6,-7.958763916166319,0.9934465061192262,0.9853427895981087
7,-8.897573959898017,0.9935254638768259,0.9872340425531915
8,-9.743348575510199,0.9934465061192262,0.9886524822695035
9,-10.504554303631663,0.9933675483616266,0.9886524822695035
10,-11.189322438929047,0.9928148440584288,0.9891252955082742
11,-11.804863523476287,0.9927358863008291,0.9891252955082742
12,-12.357910380360993,0.9923410975128306,0.9895981087470449
13,-12.854528110658775,0.9917094354520332,0.9895981087470449
14,-13.300520968422193,0.9913146466640348,0.9900709219858156
15,-13.700976532149399,0.9907619423608369,0.991016548463357
16,-14.06042500410304,0.9903671535728386,0.991016548463357
17,-14.383268879233402,0.9898934070272404,0.991016548463357
18,-14.672959484067587,0.9898144492696408,0.9914893617021276
19,-14.932566341148314,0.9895775759968417,0.9905437352245863
20,-15.166886549629197,0.9894196604816423,0.9905437352245863
21,-15.37829937459662,0.9894196604816423,0.9905437352245863
22,-15.568603694848377,0.9889459139360443,0.9905437352245863
23,-15.739858397280234,0.9887090406632452,0.9905437352245863
24,-15.893413992698514,0.9883142518752468,0.991016548463357
25,-16.030206927220622,0.9882352941176471,0.991016548463357
26,-16.15236608543699,0.987998420844848,0.991016548463357
27,-16.26490430652954,0.9878405053296486,0.991016548463357
28,-16.364643889287926,0.9878405053296486,0.991016548463357
29,-16.456329039447496,0.9877615475720489,0.991016548463357
30,-16.536836565060902,0.9876825898144492,0.991016548463357
31,-16.610650724033757,0.9876825898144492,0.991016548463357
32,-16.67403277902913,0.9876825898144492,0.991016548463357
33,-16.733788885459145,0.9876825898144492,0.991016548463357
34,-16.787813910584276,0.9876825898144492,0.991016548463357
35,-16.831905551609484,0.9876036320568495,0.991016548463357
36,-16.87407132879435,0.9876036320568495,0.991016548463357
37,-16.915063083062424,0.9876036320568495,0.991016548463357
38,-16.952946006432853,0.9876036320568495,0.991016548463357
39,-16.984804216887326,0.98752467429925,0.991016548463357
40,-17.007136950399204,0.98752467429925,0.991016548463357
41,-17.02846070400491,0.9873667587840506,0.991016548463357
42,-17.049803570507073,0.9873667587840506,0.991016548463357
43,-17.071152536729272,0.9873667587840506,0.991016548463357
44,-17.092502401169703,0.9873667587840506,0.991016548463357
45,-17.113820553508333,0.9873667587840506,0.991016548463357
46,-17.134936350209884,0.9873667587840506,0.991016548463357
47,-17.155332115759645,0.9873667587840506,0.991016548463357
48,-17.173569286015493,0.9872878010264509,0.991016548463357
49,-17.187389053262557,0.9872878010264509,0.991016548463357
50,-17.19411424947171,0.9872878010264509,0.991016548463357
51,-17.194421011110656,0.9872878010264509,0.991016548463357
52,-17.194423765426468,0.9872878010264509,0.991016548463357
53,-17.19442345027485,0.9872878010264509,0.991016548463357
54,-17.19442410229507,0.9872088432688512,0.991016548463357
55,-17.194425454656926,0.9872088432688512,0.991016548463357
56,-17.19443175967296,0.9872088432688512,0.991016548463357
57,-17.194475380768665,0.9872088432688512,0.991016548463357
58,-17.194486083894486,0.9872088432688512,0.991016548463357
59,-17.194474921867023,0.9872088432688512,0.991016548463357
60,-17.194524495412463,0.9872088432688512,0.991016548463357
61,-17.194501006676187,0.9872088432688512,0.991016548463357
62,-17.194556665187573,0.9872088432688512,0.991016548463357
63,-17.19453950427146,0.9872088432688512,0.991016548463357
64,-17.194559791497078,0.9872088432688512,0.991016548463357
65,-17.194569336880914,0.9872088432688512,0.991016548463357
66,-17.19456057925729,0.9872088432688512,0.991016548463357
67,-17.194570948211187,0.9872088432688512,0.991016548463357
68,-17.19458783722846,0.9872088432688512,0.991016548463357
69,-17.194578099608467,0.9872088432688512,0.991016548463357
70,-17.194569163514462,0.9872088432688512,0.991016548463357
71,-17.194569772594868,0.9872088432688512,0.991016548463357
72,-17.19460769787966,0.9872088432688512,0.991016548463357
73,-17.194646490137895,0.9872088432688512,0.991016548463357
74,-17.19466222318509,0.9872088432688512,0.991016548463357
75,-17.194672810038323,0.9872088432688512,0.991016548463357
76,-17.194679201122238,0.9872088432688512,0.991016548463357
77,-17.19467966176049,0.9872088432688512,0.991016548463357
78,-17.1946736446563,0.9872088432688512,0.9914893617021276
79,-17.19467239435887,0.9872088432688512,0.9914893617021276
80,-17.194676816423467,0.9872088432688512,0.9914893617021276
81,-17.194692950207774,0.9872088432688512,0.9914893617021276
82,-17.194716997244026,0.9872088432688512,0.9914893617021276
83,-17.19480391596317,0.9872088432688512,0.9914893617021276
84,-17.194833200513447,0.9872088432688512,0.9914893617021276
85,-17.194854903901184,0.9872088432688512,0.9914893617021276
86,-17.19487100277689,0.9872088432688512,0.9914893617021276
87,-17.194884502715947,0.9872088432688512,0.9914893617021276
88,-17.194895495598466,0.9872088432688512,0.9914893617021276
89,-17.194904883906535,0.9872088432688512,0.9914893617021276
90,-17.19491242727789,0.9872088432688512,0.9914893617021276
91,-17.194918514827567,0.9872088432688512,0.9914893617021276
92,-17.194923891152406,0.9872088432688512,0.9914893617021276
93,-17.194928931003968,0.9872088432688512,0.9914893617021276
94,-17.19493458431745,0.9872088432688512,0.9914893617021276
95,-17.1949400030856,0.9872088432688512,0.9914893617021276
96,-17.19494510555851,0.9872088432688512,0.9914893617021276
