Epoch,Train Loss,Train Accuracy,Test Accuracy
1,-1.4485613035769789,0.9311488353730754,0.9995271867612293
2,-2.7187221770648,0.9976312672720095,1.0
3,-3.800975722048624,0.9984208448480063,0.9995271867612293
4,-4.776366525177799,0.9984208448480063,0.9995271867612293
5,-5.656972188331655,0.9987366758784051,1.0
6,-6.448642194388744,0.9990525069088038,1.0
7,-7.163780566907616,0.9992104224240032,1.0
8,-7.80954297705926,0.9994472956968022,1.0
9,-8.38810923796984,0.9992104224240032,1.0
10,-8.909408964312599,0.9994472956968022,1.0
11,-9.380297096506014,0.9993683379392025,1.0
12,-9.807761532282386,0.9995262534544019,1.0
13,-10.190403698528891,0.9995262534544019,1.0
14,-10.538147286195978,0.9995262534544019,0.9995271867612293
15,-10.846926547461614,0.9995262534544019,0.9995271867612293
16,-11.124775521798986,0.9995262534544019,1.0
17,-11.371860736827346,0.9996841689696012,1.0
18,-11.597640493807472,0.9996052112120016,1.0
19,-11.80070443008429,0.9994472956968022,0.9995271867612293
20,-11.982179249966046,0.9995262534544019,1.0
21,-12.150476230682708,0.9994472956968022,1.0
22,-12.294096381313425,0.9995262534544019,1.0
23,-12.418407691979287,0.9993683379392025,1.0
24,-12.538527877755284,0.9996052112120016,1.0
25,-12.642031580692123,0.9996052112120016,1.0
26,-12.737458110655714,0.9995262534544019,1.0
27,-12.82959856778042,0.9994472956968022,1.0
28,-12.907578879131238,0.9994472956968022,1.0
29,-12.976304560389107,0.9996052112120016,1.0
30,-13.034351295437494,0.9994472956968022,1.0
31,-13.087854164728194,0.9996052112120016,1.0
32,-13.141400022455887,0.9996052112120016,1.0
33,-13.19063091209365,0.9998420844848006,1.0
34,-13.232430555154943,0.9996841689696012,1.0
35,-13.269089865025634,0.9997631267272009,1.0
36,-13.30159104435377,0.9993683379392025,1.0
37,-13.332149890567585,0.9995262534544019,1.0
38,-13.359819598344773,0.9996052112120016,1.0
39,-13.384045426388104,0.9996841689696012,1.0
40,-13.407311780190119,0.9996052112120016,1.0
41,-13.427270255844629,0.9993683379392025,1.0
42,-13.44718305490561,0.9994472956968022,1.0
43,-13.46234211390827,0.9996841689696012,1.0
44,-13.474009062150957,0.9994472956968022,1.0
45,-13.48309624228984,0.9994472956968022,1.0
46,-13.495162776257274,0.9996841689696012,1.0
47,-13.509200787986638,0.9995262534544019,1.0
48,-13.523659255002922,0.9996841689696012,1.0
49,-13.536122389805444,0.9996052112120016,1.0
50,-13.544135931648382,0.9995262534544019,1.0
51,-13.556303198644402,0.9995262534544019,1.0
52,-13.566430722043489,0.9996841689696012,1.0
53,-13.565351480205587,0.9996052112120016,1.0
54,-13.568453097334032,0.9996841689696012,1.0
55,-13.564123350537157,0.9996841689696012,1.0
56,-13.564322157528293,0.9994472956968022,1.0
57,-13.565065304521417,0.9996052112120016,1.0
58,-13.563632515838764,0.9995262534544019,1.0
59,-13.565369040988154,0.9996052112120016,1.0
60,-13.564816898561682,0.9996841689696012,1.0
61,-13.569339432228801,0.9997631267272009,1.0
62,-13.563403101537805,0.9994472956968022,1.0
63,-13.565048841767945,0.9996841689696012,1.0
64,-13.566760184799689,0.9995262534544019,1.0
65,-13.56363750120608,0.9995262534544019,1.0
66,-13.564021454288515,0.9996841689696012,1.0
67,-13.567659964346857,0.9996052112120016,1.0
68,-13.564571452371414,0.9995262534544019,1.0
69,-13.564361006734496,0.9995262534544019,1.0
70,-13.566618073306628,0.9996841689696012,1.0
71,-13.56554879844777,0.9995262534544019,1.0
72,-13.566027383318636,0.9996052112120016,1.0
73,-13.567673712034637,0.9996052112120016,1.0
74,-13.56446723363473,0.9996841689696012,1.0
75,-13.563964880496393,0.9993683379392025,1.0
76,-13.564263755551355,0.9996052112120016,1.0
77,-13.56816596482236,0.9997631267272009,1.0
78,-13.563394645547096,0.9995262534544019,1.0
79,-13.563417713834136,0.9996052112120016,1.0
80,-13.564714851793662,0.9995262534544019,1.0
81,-13.567008930720622,0.9996841689696012,1.0
82,-13.566161552409245,0.9994472956968022,1.0
83,-13.563803699191409,0.9995262534544019,1.0
84,-13.56815756627142,0.9996052112120016,1.0
85,-13.56372440692127,0.9994472956968022,1.0
86,-13.563463916239229,0.9993683379392025,1.0
87,-13.567702711188554,0.9996052112120016,1.0
88,-13.568749050053032,0.9995262534544019,1.0
89,-13.563278957143678,0.9995262534544019,1.0
90,-13.565557497544482,0.9997631267272009,1.0
91,-13.566356789264232,0.9996841689696012,1.0
92,-13.564611159506825,0.9995262534544019,1.0
93,-13.568612660897658,0.9996841689696012,1.0
94,-13.56422772904747,0.9994472956968022,1.0
95,-13.566000546474397,0.9994472956968022,1.0
96,-13.571975180569064,0.9999210422424003,1.0
97,-13.561670623454377,0.9994472956968022,1.0
98,-13.568128940619548,0.9996841689696012,1.0
99,-13.565014635987707,0.9996052112120016,1.0
100,-13.562377891802194,0.9995262534544019,1.0
